URL,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CACHE_CONTROL,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATE_CITY,WHOIS_REG_YEAR,UPDATE_YEAR,DOMAIN_NAME,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,UDP_PACKETS,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,TIPO
B0_2278,31,7,utf-8,CherryPy/3.6.0,"no-cache, must-revalidate",4075,CA,Ontario,1996,2016,gutenberg.org,4,3,2,432,0,4,6,372,432,4,0,Benigna
B0_263,31,8,iso-8859-1,Apache/2.2.15 (CentOS),None,287,IN,Haryana,2000,2012,yamaha-motor-india.com,5,0,1,593,0,9,9,955,929,9,4,Benigna
B0_501,31,7,utf-8,nginx,must-revalidate,11260,US,New York,1995,2017,wn.com,28,13,13,2773,0,32,32,6566,3037,32,4,Benigna
B0_504,31,7,UTF-8,Apache/2.2.15 (Red Hat),"max-age=3600, must-revalidate",5132,US,Florida,2004,2016,jpgmag.com,27,0,3,2743,0,33,33,43878,3181,33,6,Benigna
B0_597,31,6,us-ascii,Microsoft-IIS/7.5,None,324,US,Missouri,2005,2016,kansascitylodge220.org,23,1,4,2262,0,29,28,16553,2736,29,6,Benigna
B0_658,31,6,ISO-8859-1,Apache,no-store,11260,US,California,1997,2017,mylife.com,23,17,3,3981,0,29,27,9867,4417,29,6,Benigna
B0_698,31,8,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,Florida,1996,2015,friesian.com,103,0,3,7073,0,105,113,179439,7217,105,2,Benigna
B0_761,31,7,ISO-8859-1,Apache/2.2.29 (Unix),"private, no-cache, no-store, must-revalidate",11260,US,California,1997,2016,facebook.com,57,45,12,8136,0,69,64,25686,9020,69,12,Benigna
B0_850,31,7,utf-8,Apache,"must-revalidate, private, max-age=0",22004,US,California,2006,2017,spokeo.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_945,31,6,ISO-8859-1,Apache,no-store,11260,US,California,1997,2017,mylife.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_992,31,7,iso-8859-1,Apache/2,None,345,US,Texas,2000,2016,badgirlsonly.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1175,32,8,UTF-8,Server,None,11260,US,Washington,1996,2016,imdb.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1181,32,6,ISO-8859-1,Apache/2.2.29 (Unix),None,34,US,Missouri,2008,2008,kansascitychessclub.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1222,32,8,UTF-8,Server,None,11260,US,Washington,1996,2016,imdb.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1341,32,8,ISO-8859-1,Apache,None,1399,US,California,2006,2015,hrllp-law.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1372,32,6,UTF-8,Apache,None,11260,CA,Ontario,2010,2016,dancesportgrandprix.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1381,32,7,UTF-8,nginx,"no-cache, must-revalidate, max-age=60",11260,US,New York,2008,2016,celebritytweet.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_14,32,7,UTF-8,nginx,"no-cache, must-revalidate, max-age=0",11260,US,California,2000,2017,wordpress.com,14,10,2,2000,0,20,20,9588,2498,20,6,Benigna
B0_165,32,7,ISO-8859-1,Apache/2.2.29 (Unix),"private, no-cache, no-store, must-revalidate",11260,US,California,1997,2016,facebook.com,49,42,5,7613,0,61,52,24774,8497,61,12,Benigna
B0_176,32,8,UTF-8,Apache,None,11260,CN,Beijing,2008,2017,eu33.com,24,0,4,2176,0,28,29,17335,2456,28,4,Benigna
B0_2015,32,6,utf-8,Apache/2.2.29 (Unix),no-cache,11260,US,California,1996,2015,myspace.com,4,3,2,432,0,4,5,310,432,4,0,Benigna
B0_2095,32,8,utf-8,Microsoft-IIS/7.5,no-cache,328,US,Arizona,2016,2017,waydrn.com,5,3,2,474,0,5,7,426,474,5,0,Benigna
B0_218,32,7,UTF-8,Apache,"no-cache, must-revalidate, max-age=0",11260,US,Illinois,1997,2012,juggle.com,94,0,4,11902,0,102,121,173484,12492,102,8,Benigna
B0_2229,32,8,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,Florida,1995,2012,nycballet.com,11,10,6,798,0,11,15,1124,798,11,0,Benigna
B0_2271,32,6,iso-8859-1,Apache/2.4.6 (CentOS) ,None,199,US,Kansas,2008,2017,charttheatrenetwork.com,6,3,4,564,0,6,7,442,564,6,0,Benigna
B0_254,32,8,iso-8859-1,Apache,None,334,SI,Maribor,2009,2015,rcl-teh.com,8,1,4,816,0,10,13,1541,958,10,2,Benigna
B0_303,32,7,iso-8859-1,Apache/2.2.3 (CentOS),None,287,US,Missouri,1998,2016,tigerboard.com,71,0,3,10999,0,73,70,88707,11147,73,2,Benigna
B0_40,32,7,utf-8,Apache,"must-revalidate, private, max-age=0",20212,US,California,2006,2017,spokeo.com,43,26,14,4214,0,49,28,9246,4650,49,6,Benigna
B0_400,32,8,UTF-8,Server,None,11260,US,Washington,1996,2016,imdb.com,36,0,2,3185,0,40,40,50608,3465,40,4,Benigna
B0_437,32,8,UTF-8,Server,None,11260,US,Washington,1996,2016,imdb.com,24,2,4,1888,0,28,25,40314,2168,28,4,Benigna
B0_491,32,7,utf-8,Apache/2.2.29 (Unix),"no-cache, no-store",11260,US,Arizona,2006,2016,foroactivo.com,7,0,3,734,0,11,12,7145,1060,11,4,Benigna
B0_507,32,7,UTF-8,GSE,"no-cache, no-store, max-age=0, must-revalidate",11827,US,California,2000,2016,blogspot.com,38,2,5,4607,0,42,35,58676,4945,42,4,Benigna
B0_582,32,8,ISO-8859-1,nginx/1.12.0,None,1108,US,Utah,2005,2017,andak.org,13,0,2,2065,0,17,16,7280,2349,17,4,Benigna
B0_937,32,7,us-ascii,Apache/2.2.29 (Unix),None,324,US,Arizona,2009,2017,usidentify.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
M0_96,33,11,utf-8,nginx,"no-store, no-cache, must-revalidate",11260,KR,Seoul,2007,2012,wkmg.co.kr,8,0,2,1045,0,12,11,1362,1333,12,4,Maligna
B0_1068,33,7,utf-8,cloudflare-nginx,"no-cache, must-revalidate",11260,US,New York,1994,2015,history.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1101,33,8,UTF-8,Server,None,11260,US,Washington,1996,2016,imdb.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1141,33,8,UTF-8,Server,None,11260,US,Washington,1996,2016,imdb.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1190,33,6,utf-8,Apache/2.2.29 (Unix),no-cache,11260,US,California,1996,2015,myspace.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1239,33,6,iso-8859-1,Apache,None,11260,JP,Fukuoka,2013,2016,warnerrecordscontact.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1288,33,6,utf-8,Apache/2.4,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",19890,CA,British Columbia,2000,2017,vancouveractorsguide.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1350,33,8,utf-8,nginx/1.10.1 ,"no-cache, no-store",11260,US,California,1995,2017,mahalo.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1390,33,9,utf-8,Apache/2.2.29 (Unix),None,18302,US,California,1996,2016,tv.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1419,33,7,iso-8859-1,Apache,None,318,JP,Osaka,2016,2016,ecommerce-quickguide.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_163,33,8,UTF-8,Server,None,11260,US,Washington,1996,2016,imdb.com,52,7,8,3438,0,56,51,46498,3718,56,4,Benigna
B0_2100,33,7,iso-8859-1,Apache/1.3.27 (Unix) ,None,11260,US,Florida,2000,2016,lifeisabuse.com,4,3,2,420,0,4,5,304,420,4,0,Benigna
B0_2126,33,6,utf-8,Apache,"no-cache, must-revalidate",11260,US,Texas,2003,2014,longviewusa.com,7,5,4,606,0,7,6,474,606,7,0,Benigna
B0_215,33,8,UTF-8,mw2114.codfw.wmnet,"private, s-maxage=0, max-age=0, must-revalidate",11260,US,California,2001,2015,wikipedia.org,32,11,6,3694,0,40,32,11543,4286,40,8,Benigna
B0_2155,33,7,UTF-8,GSE,"no-cache, no-store, max-age=0, must-revalidate",60722,US,California,2000,2016,blogspot.com,4,2,3,408,0,4,6,382,408,4,0,Benigna
B0_2205,33,6,UTF-8,Apache/2.2.31 (Unix) ,None,11260,US,Arizona,2002,2016,carlgoldbergproducts.com,8,4,5,660,0,8,9,556,660,8,0,Benigna
B0_2219,33,6,ISO-8859-1,Apache/1.3.34 (Unix) ,None,11260,US,Florida,2005,2016,californiacountymaps.com,5,4,2,486,0,5,7,542,486,5,0,Benigna
B0_2289,33,8,UTF-8,Server,None,11260,US,Washington,1996,2016,imdb.com,10,4,4,816,0,10,6,476,816,10,0,Benigna
B0_312,33,6,UTF-8,Microsoft-IIS/7.5,None,39,US,Arizona,2012,2016,southafricamarketing.com,24,1,4,3375,0,28,30,18396,3703,28,4,Benigna
B0_570,33,8,UTF-8,Apache/2.2.31 (Amazon),None,1371,IL,Rosh Hain,2003,2017,jinni.com,19,0,3,2042,0,27,27,4760,2622,27,8,Benigna
B0_652,33,7,UTF-8,Jetty(9.0.z-SNAPSHOT),None,11260,US,California,1999,2017,about.com,105,98,7,8692,0,111,130,179133,9172,111,6,Benigna
B0_783,33,6,ISO-8859-1,Apache,no-store,11260,US,California,1997,2017,mylife.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
M0_166,34,9,ISO-8859-1,cloudflare-nginx,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,RU,Krasnoyarsk,2011,2017,seonetwizard.com,26,0,3,3569,0,32,31,10750,4037,32,6,Maligna
B0_1036,34,6,UTF-8,nginx/1.12.0,None,18298,US,Maine,2008,2017,thesustainableathlete.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1054,34,7,us-ascii,Microsoft-HTTPAPI/2.0,None,324,UK,London,2000,2016,citwf.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1087,34,7,ISO-8859-1,Apache/2.2.29 (Unix),None,1819,US,California,2002,2017,linkedin.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_110,34,7,ISO-8859-1,Apache/2.2.29 (Unix),None,1819,US,California,2002,2017,linkedin.com,33,27,2,5235,0,41,40,14571,5835,41,8,Benigna
B0_1207,34,8,utf-8,nginx/1.10.1,"no-cache, no-store",11260,US,California,1995,2017,mahalo.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1337,34,6,utf-8,Apache/2.2.29 (Unix),no-cache,11260,US,California,1996,2015,myspace.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1342,34,7,ISO-8859-1,Apache/2.2.31 (CentOS),None,11260,CA,Alberta,2010,2017,nichedesignsinc.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1382,34,7,UTF-8,nginx,"no-cache, must-revalidate, max-age=60",11260,US,California,2000,2017,wordpress.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2098,34,7,utf-8,Apache/2.4.10 (Debian),"store, no-cache, must-revalidate, post-check=0, pre-check=0",6474,US,Virginia,2010,2013,warisacrime.org,6,3,4,552,0,6,9,564,552,6,0,Benigna
B0_2104,34,7,utf-8,nginx,None,11260,CA,Ontario,1999,2017,punknews.org,8,6,5,696,0,8,10,636,696,8,0,Benigna
B0_2124,34,6,utf-8,Apache/2.2.29 (Unix),no-cache,11260,US,California,1996,2015,myspace.com,34,9,9,2412,0,34,7,442,2412,34,0,Benigna
B0_2125,34,7,UTF-8,cloudflare-nginx,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,IN,Maharashtra,2006,2016,tripatlas.com,3,3,1,366,0,3,5,306,366,3,0,Benigna
B0_2142,34,9,ISO-8859-1,Apache,"max-age=0, no-cache, no-store, must-revalidate",1486,UK,London,2007,2015,life-book.com,5,3,2,498,0,5,5,306,498,5,0,Benigna
B0_2221,34,9,UTF-8,Apache/2.4.12 (Ubuntu),"no-store, no-cache, must-revalidate",10892,US,Colorado,1996,2016,skiracing.com,3,3,1,366,0,3,4,244,366,3,0,Benigna
B0_2320,34,9,ISO-8859-1,HTTPDaemon,private,11260,US,Washington,1996,2016,imdb.com,4,3,2,432,0,4,5,310,432,4,0,Benigna
B0_322,34,8,utf-8,Apache/2.2.31 (Amazon),None,7255,CA,Ontario,2004,2016,foodpages.ca,17,1,2,1661,0,23,26,10015,2167,23,6,Benigna
B0_460,34,7,UTF-8,GSE,"no-cache, no-store, max-age=0, must-revalidate",6608,US,California,2000,2016,blogspot.com,42,0,3,4895,0,46,45,39544,5241,46,4,Benigna
B0_493,34,6,utf-8,Apache/2.2.29 (Unix),no-cache,11260,US,California,1996,2015,myspace.com,34,25,9,3787,0,42,42,33677,4365,42,8,Benigna
B0_586,34,9,ISO-8859-1,Apache/2.2.29 (Unix) ,None,111,US,California,2005,2017,bincsearch.com,21,0,5,2292,0,23,24,16147,2450,23,2,Benigna
B0_746,34,8,ISO-8859-1,nginx,no-cache,996,US,California,2005,2016,squidoo.com,7,0,2,716,0,11,10,1979,1030,11,4,Benigna
B0_760,34,7,ISO-8859-1,nginx,"private, no-cache, no-store, must-revalidate",1501,US,New York,1999,2012,hockeyfights.com,23,3,11,2042,0,29,29,7939,2520,29,6,Benigna
B0_864,34,7,utf-8,MediaFire,"no-cache, no-store, must-revalidate, max-age=0, post-check=0, pre-check=0",11260,US,Texas,2002,2016,mediafire.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_897,34,7,ISO-8859-1,Apache,no-store,11260,US,California,1997,2017,mylife.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_961,34,6,us-ascii,Microsoft-IIS/7.5,None,324,US,Arizona,2003,2016,purevolume.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
M0_107,35,9,ISO-8859-1,Apache,None,7314,US,Maryland,2009,2016,quotidiennokoue.com,39,0,3,3240,0,45,45,35301,3722,45,6,Maligna
M0_108,35,9,ISO-8859-1,Apache,None,7314,US,Maryland,2009,2016,quotidiennokoue.com,39,0,2,3240,0,45,45,35301,3722,45,6,Maligna
M0_110,35,11,UTF-8,Apache,None,11260,CA,Ontario,2008,2016,sonnoli.com,18,0,2,2102,0,20,21,20976,2252,20,2,Maligna
M0_165,35,8,ISO-8859-1,cloudflare-nginx,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,RU,Krasnoyarsk,2010,2017,seoholding.com,15,1,2,1850,0,21,23,2970,2302,21,6,Maligna
B0_1029,35,9,ISO-8859-1,DOSarrest,no-cache,11260,US,New Jersey,1996,2017,mvn.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1148,35,8,UTF-8,mw2232.codfw.wmnet,"private, s-maxage=0, max-age=0, must-revalidate",4685,US,California,2001,2015,wikipedia.org,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1299,35,8,utf-8,nginx/1.10.1,"no-cache, no-store",11260,US,California,1995,2017,mahalo.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_144,35,6,us-ascii,Microsoft-IIS/7.5,None,324,US,Arizona,2014,2017,nationalgaragebuilders.com,22,15,8,1527,0,24,25,1928,1699,24,2,Benigna
B0_183,35,8,UTF-8,Server,None,11260,US,Washington,1996,2016,imdb.com,21,1,4,2435,0,25,25,39924,2715,25,4,Benigna
B0_194,35,9,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,California,1998,2017,scout.com,49,10,6,2961,0,53,61,38255,3261,53,4,Benigna
B0_2067,35,7,utf-8,nginx,must-revalidate,11260,US,New York,1995,2017,wn.com,3,3,1,366,0,3,4,244,366,3,0,Benigna
B0_2087,35,9,UTF-8,Apache,public,11260,US,Florida,2010,2017,a1yola.com,4,3,2,432,0,4,6,372,432,4,0,Benigna
B0_2144,35,10,utf-8,ATS,None,11260,US,California,1995,2015,yahoo.com,10,9,4,756,0,10,12,861,756,10,0,Benigna
B0_2156,35,7,UTF-8,Sucuri/Cloudproxy,"no-cache, must-revalidate, max-age=0",14462,US,California,2009,2017,advisoranalyst.com,8,6,6,696,0,8,5,306,696,8,0,Benigna
B0_2295,35,8,UTF-8,Server,None,11260,US,Washington,1996,2016,imdb.com,21,12,12,1446,0,21,24,1788,1446,21,0,Benigna
B0_2319,35,7,iso-8859-1,Apache/2.4.23 (Unix),None,289,UK,London,2001,2017,ballymenafpc.org,5,4,3,474,0,5,6,364,474,5,0,Benigna
B0_308,35,6,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,Pennsylvania,2004,2012,spellingcenter.com,23,8,5,3087,0,29,27,19078,3535,29,6,Benigna
B0_337,35,7,UTF-8,GSE,"private, max-age=0",38115,US,California,2000,2016,blogspot.com,45,3,7,3507,0,49,46,42286,3857,49,4,Benigna
B0_385,35,8,UTF-8,Server,None,11260,US,Washington,1996,2016,imdb.com,37,0,3,3263,0,43,42,52720,3697,43,6,Benigna
B0_461,35,9,UTF-8,cloudflare-nginx,"no-cache, must-revalidate, max-age=0",11260,US,Arizona,2004,2015,loore.com,12,2,6,1258,0,16,17,1862,1542,16,4,Benigna
B0_573,35,9,ISO-8859-1,Apache/2.2.29 (Unix),"private, no-cache, no-store, must-revalidate",11260,US,California,1997,2016,facebook.com,44,40,6,6945,0,56,51,26115,7849,56,12,Benigna
B0_717,35,7,UTF-8,GSE,"no-cache, no-store, max-age=0, must-revalidate",8813,US,California,2000,2016,blogspot.com,41,6,4,4769,0,45,42,69898,5119,45,4,Benigna
B0_739,35,8,ISO-8859-1,Apache,None,1002,AT,Vienna,2004,2016,123people.com,32,5,8,2965,0,36,39,37146,3279,36,4,Benigna
B0_807,35,7,utf-8,Apache,max-age=181,16875,US,New York,1995,2016,detroitlions.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_82,35,8,UTF-8,Server,None,11260,US,Washington,1996,2016,imdb.com,27,1,5,2771,0,31,33,36261,3051,31,4,Benigna
B0_9,35,7,iso-8859-1,Apache,None,330,CA,Montreal,2000,2016,beavertails.ca,16,9,8,1275,0,18,23,2306,1423,18,2,Benigna
B0_965,35,6,utf-8,Apache/2.2.29 (Unix),no-cache,11260,US,California,1996,2015,myspace.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_971,35,8,ISO-8859-1,Apache,None,1002,AT,Vienna,2004,2016,123people.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
M0_169,36,8,ISO-8859-1,cloudflare-nginx,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,RU,Krasnoyarsk,2010,2017,seoholding.com,6,0,4,372,0,8,10,703,520,8,2,Maligna
B0_1042,36,8,ISO-8859-1,nginx,no-cache,10133,US,California,2005,2016,squidoo.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1277,36,7,ISO-8859-1,nginx/1.12.0,None,11260,US,Kansas,1998,2016,kcchristian.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1306,36,6,ISO-8859-1,nginx/1.12.0,None,1108,US,California,2006,2017,kerncountykennelclubinc.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1359,36,7,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,Massachusetts,2005,2017,klassiskgitar.net,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1363,36,7,ISO-8859-1,Apache/2.2.0 (Fedora),"private, no-cache, no-store, must-revalidate",11260,US,California,1997,2016,facebook.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_197,36,8,ISO-8859-1,Apache,None,11260,CN,shandong,2003,2016,epcity.com,18,2,8,1432,0,20,27,2113,1572,20,2,Benigna
B0_200,36,8,UTF-8,Apache/2,"no-cache, must-revalidate, max-age=0",11260,JP,Osaka,2008,2015,webtonagent.com,14,10,6,1096,0,16,19,1294,1246,16,2,Benigna
B0_2101,36,7,UTF-8,nginx,"no-cache, must-revalidate, max-age=60",11260,US,California,2000,2017,wordpress.com,3,3,1,366,0,3,4,244,366,3,0,Benigna
B0_2250,36,8,ISO-8859-1,Microsoft-HTTPAPI/2.0,None,11260,UK,London,1996,2016,building.co.uk,2,2,1,276,0,2,3,184,276,2,0,Benigna
B0_2260,36,8,UTF-8,nginx/1.10.0 (Ubuntu),"private, s-maxage=0, max-age=0, must-revalidate",11260,US,California,2001,2015,wikipedia.org,5,3,3,498,0,5,7,438,498,5,0,Benigna
B0_2290,36,8,ISO-8859-1,nginx/1.12.0,None,11260,US,Pennsylvania,2002,2012,impawards.com,5,3,2,474,0,5,5,306,474,5,0,Benigna
B0_290,36,8,us-ascii,Apache/2.2.22 (Debian),None,11260,US,Arizona,2005,2015,veromi.com,18,2,6,1706,0,22,19,2165,1994,22,4,Benigna
B0_305,36,7,utf-8,Apache/2.2.15 (CentOS),"must-revalidate, private, max-age=0",19879,US,California,2006,2017,spokeo.com,61,7,6,6100,0,65,79,123896,6388,65,4,Benigna
B0_366,36,8,UTF-8,Apache/2.2.22 (Debian),"private, s-maxage=0, max-age=0, must-revalidate",11260,US,California,2001,2015,wikipedia.org,85,73,9,7506,0,91,96,107416,7962,91,6,Benigna
B0_444,36,7,us-ascii,Apache/2,None,324,US,New Jersey,2000,2016,metroroommates.com,8,0,2,784,0,10,11,16959,958,10,2,Benigna
B0_445,36,8,utf-8,Apache,"public, max-age=60, s-maxage=300",11260,US,Arizona,2015,2016,intelligentsoccer.com,22,8,4,2680,0,28,19,7746,3172,28,6,Benigna
B0_474,36,6,iso-8859-1,AmazonS3,None,210,US,Missouri,2007,2017,centralhighschoolalumni.com,3,0,1,466,0,5,6,668,640,5,2,Benigna
B0_487,36,7,ISO-8859-1,cloudflare-nginx,"public, max-age=60",3326,US,California,2008,2014,yolasite.com,14,7,5,1060,0,16,18,5214,1234,16,2,Benigna
B0_60,36,7,iso-8859-1,Apache/2.0.52 (Red Hat),None,293,US,Texas,1998,2016,popculturetoday.com,12,0,4,1331,0,16,13,4860,1631,16,4,Benigna
B0_69,36,7,iso-8859-1,Apache/2.2.22,None,231,CA,Ontario,2001,2016,candeal.ca,7,0,2,730,0,9,11,1284,870,9,2,Benigna
B0_701,36,7,UTF-8,Apache,"private, max-age=0",11418,US,Washington,1999,2014,bookrags.com,17,0,4,2319,0,21,21,14373,2615,21,4,Benigna
B0_809,36,8,ISO-8859-1,Apache/2.2.25 (Unix) ,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,BG,Veliko Tarnovo,2008,2016,lawyersolicitor.co.uk,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_952,36,8,UTF-8,Apache,"max-age=3600, public, must-revalidate, proxy-revalidate",11260,IR,Dublin,1996,2016,nme.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_990,36,7,UTF-8,GSE,"no-cache, no-store, max-age=0, must-revalidate",11692,US,California,2000,2016,blogspot.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
M0_101,37,10,UTF-8,Apache,"no-cache, must-revalidate, max-age=0",11260,CZ,Praha,2006,2017,pride-u-bike.com,49,0,1,3505,0,51,53,66214,3657,51,2,Maligna
M0_115,37,9,windows-1251,Apache/1.3.31 (Unix) ,None,296,RU,Saint Petersburg,2004,2016,freeserials.ws,2,0,2,128,0,4,5,407,276,4,2,Maligna
M0_16,37,9,ISO-8859-1,nginx,None,162,CN,Bejingshi,2009,2017,img001.com,1,0,1,66,0,3,4,404,206,3,2,Maligna
M0_176,37,11,ISO-8859-1,Apache,None,11260,SE,Florida,1998,2016,rr.nu,44,2,10,5009,0,50,50,40316,5511,50,6,Maligna
M0_179,37,10,ISO-8859-1,nginx,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,CN,liaoningsheng,2016,2016,lyzgs.com,12,0,2,1961,0,16,14,2991,2245,16,4,Maligna
B0_1008,37,7,utf-8,Apache/2.2.29 (Amazon),"no-cache, no-store",11260,CA,British Columbia,2004,2016,frankbudd.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1167,37,7,ISO-8859-1,Apache/2.2.13 (Unix) ,max-age=86400,6062,US,California,2010,2017,dictionary30.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1196,37,7,iso-8859-1,Apache/2.4.25 (Amazon) ,None,219,US,Missouri,2007,2017,hemethighschool.org,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1204,37,9,ISO-8859-1,Apache,None,1002,AT,Vienna,2004,2016,123people.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1219,37,10,utf-8,Apache,"s-maxage=2678400, must-revalidate, max-age=0",14109,US,California,2006,2017,wikinvest.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1316,37,8,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,North Carolina,2000,2015,ncroots.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1398,37,9,utf-8,nginx/1.1.19,"max-age=0, private, must-revalidate",11260,US,California,1996,2015,spoke.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1402,37,8,utf-8,cloudflare-nginx,None,11260,US,California,1999,2013,proboards.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2056,37,9,utf-8,Apache/2.2.22 (Ubuntu),max-age=900,8022,US,California,2006,2016,sacwiki.org,23,5,8,1674,0,23,11,696,1674,23,0,Benigna
B0_2116,37,7,ISO-8859-1,ATS/5.3.0,None,7891,US,Massachusetts,2001,2017,johnrpierce.com,6,5,2,540,0,6,8,535,540,6,0,Benigna
B0_2143,37,8,ISO-8859-1,Apache/2.2.0 (Fedora),"private, no-cache, no-store, must-revalidate",11260,US,California,1997,2016,facebook.com,4,2,2,408,0,4,5,328,408,4,0,Benigna
B0_2230,37,8,UTF-8,Apache,private,1840,US,California,1997,2015,craigslist.org,8,5,5,648,0,8,11,739,648,8,0,Benigna
B0_2277,37,8,ISO-8859-1,Apache/2,"public, max-age=30",12768,CA,Ontario,2000,2016,cbc.ca,6,4,3,540,0,6,6,474,540,6,0,Benigna
B0_361,37,7,UTF-8,nginx,max-age=300,11260,US,New York,2006,2017,tumblr.com,4,0,3,268,0,6,6,557,444,6,2,Benigna
B0_450,37,7,utf-8,Microsoft-HTTPAPI/2.0,no-cache,11260,US,California,1996,2015,myspace.com,27,23,1,3355,0,33,35,31623,3781,33,6,Benigna
B0_457,37,8,UTF-8,nginx/1.10.0 (Ubuntu),None,11260,US,Arizona,2001,2017,superiorpics.com,44,0,4,3767,0,48,48,129181,4079,48,4,Benigna
B0_476,37,8,ISO-8859-1,nginx/1.12.0,"max-age=0, no-cache, no-store",4297,US,Ohio,1993,2016,kroger.com,16,1,6,1607,0,22,18,1690,2055,22,6,Benigna
B0_59,37,9,UTF-8,Apache/2.2.22 (Debian),None,11260,PH,Manila,2011,2017,croonet.com,15,6,7,1283,0,17,15,2201,1425,17,2,Benigna
B0_593,37,9,ISO-8859-1,Apache/2.2.15 (CentOS),None,11260,US,California,1999,2016,manuel-romero.com,21,0,4,1643,0,23,31,21144,1797,23,2,Benigna
B0_646,37,8,utf-8,Apache/2.2.22 (Debian),None,135444,US,New York,1996,2014,nymag.com,68,6,7,5207,0,70,88,247488,5345,70,2,Benigna
B0_677,37,9,utf-8,Apache/2,None,616,US,California,1995,2015,yahoo.com,18,5,10,2248,0,26,28,3605,2890,26,8,Benigna
